3/1/2025 8:35,,,,,,No,,
3/1/2025 8:35,,,,,,No,,
3/1/2025 8:35,,,,,,No,,
3/1/2025 8:34,,,,,,No,,
3/1/2025 8:27,,,,,,,3,
3/1/2025 8:27,,,,,,,1,Error
3/1/2025 8:22,,,,,,No,2,Unable to enter my information
3/1/2025 8:09,,,,,,No,,Update profile
3/1/2025 8:07,,,,,,No,5,"Create log in that complies with post March 4, 2025 requirement. I am highly computer literate. I have been attempting for weeks to complete this task and have always failed. The issue today is the error message: We’re sorry. Something went wrong on our end. Please refresh this page or try again later."
3/1/2025 8:03,,,,,,,,
3/1/2025 7:52,,,,,,No,1,"Trying to complete the information request for the new sign on.  However you page keeps returning an ""Something went wrong error""."
3/1/2025 7:51,,,,,,No,3,"Add my contact information, and ""something went wrong on our end"""
3/1/2025 7:40,2,Could not fill out information because of glitches,3,3,,,,
3/1/2025 7:39,,,,,,No,1,login
3/1/2025 7:29,,,,,,No,1,check my status
3/1/2025 7:10,,,,,,No,3,Can't login to my account
3/1/2025 7:07,,,,,,No,1,
3/1/2025 7:00,,,,,,No,1,
3/1/2025 6:49,,,,,,No,1,Set up an I.D.me account for My Healthy Vet
3/1/2025 6:19,,,,,,No,1,"TRY TO SAVE VA APPLICATION GET NOTICE: SOMETHING WENT WRONG ON OUR END TRY AGAIN. TRIED 3 TIMES MORE GOT SAME MESSAGE, GAVE UP."
3/1/2025 5:45,,,,,,No,1,Complete new sign in.  I get a message “ something went wrong. Try again later”
3/1/2025 5:05,,,,,,No,1,
3/1/2025 4:50,,,,,,No,3,Update my email address and password and phone number and Direct deposit
3/1/2025 4:34,,,,,,No,2,create new account but got errors and to try later
3/1/2025 3:59,,,,,,No,1,site wanted to add     contact information when i got to screen        there were edit buttons
3/1/2025 3:18,,,,,,,2,
3/1/2025 2:01,,,,,,No,1,
3/1/2025 1:58,,,,,,No,1,"Enter my information for the new sigh-in.  I kept getting a message that something went wrong at your end, refresh this page and try again.  I did that and still keep getting this message."
3/1/2025 1:40,,,,,,No,1,site says I need to edit to add contact information but none of the links work...I guess you guys got hit with the DOGE?
3/1/2025 0:50,,,,,,No,1,login to MyHealtheVet
3/1/2025 0:41,,,,,,No,2,Sign in
3/1/2025 0:37,,,,,,No,2,"Attempting to sign up for ID.Gov to replace My Healthy Vet sign in. Continously received msg stating ""We're sorry.  Something went wrong check back later."
3/1/2025 0:34,,,,,,No,1,establish account
3/1/2025 0:02,,,,,,No,1,Every time I try and create an ID.me account I get stopped with an error that says something went wrong on your end.
2/28/2025 23:39,,,,,,No,1,add contact information as requested by you
2/28/2025 23:29,,,,,,,,
2/28/2025 23:29,2,Hard time navigating web site.,1,2,1,,,
2/28/2025 23:21,,,,,,No,1,Add my contact information
2/28/2025 22:51,,,,,,No,1,Dental work support by va?
2/28/2025 22:33,,,,,,No,1,"Sign in to update my information and check on a claim. When I clicked on the the page to update my phone number, address, and email it said ""We sorry. Something went wrong. Try refreshing this page or try again later. """
2/28/2025 22:32,,,,,,No,3,Set up id login
2/28/2025 22:31,,,,,,No,1,Trying to sign up to VA Setup... I DO NOT utilize a cell phone!!!  The system will not allow me to finish the sign-up process with out a cell.
2/28/2025 22:20,,,,,,No,3,change contact  number to 713/248-2747
2/28/2025 22:14,,,,,,No,1,"You idiots wanted some info, but 3 times it stated ""We’re sorry. Something went wrong on our end. Please refresh this page or try again later."""
2/28/2025 21:58,,,,,,No,1,your system is not working
2/28/2025 21:44,,,,,,,,
2/28/2025 21:42,,,,,,,,
2/28/2025 21:41,,,,,,,,
2/28/2025 21:33,,,,,,No,1,
2/28/2025 21:31,,,,,,No,1,Adding contacts and editing does not work
2/28/2025 21:18,,,,,,No,,
2/28/2025 21:09,,,,,,No,1,"the website is asking me for my phone number, but whenever I click on edit phone number it keeps saying ' Something went wrong'"
2/28/2025 21:02,,,,,,No,2,Can not update contact info
2/28/2025 20:55,,,,,,No,1,Log In.
2/28/2025 20:54,,,,,,No,3,update info
2/28/2025 20:53,,,,,,No,3,just trying to update account for myself
2/28/2025 20:53,,,,,,No,1,"Enter phone, email and address.  Links don’t work"
2/28/2025 20:40,,,,,,No,1,
2/28/2025 20:31,,,,,,No,3,I was trying to update my information
2/28/2025 20:20,,,,,,No,2,sign in
2/28/2025 20:18,,,,,,No,3,"add my phone number, email and address."
2/28/2025 20:16,,,,,,No,3,Edit Phone and email
2/28/2025 20:15,,,,,,No,,Verification of identity online for 3 days already and system cannot process my drivers license picture
2/28/2025 20:15,2,Your website hasn’t been working. It says there is a problem on your end.,3,,,,,
2/28/2025 20:07,,,,,,,,
2/28/2025 20:04,,,,,,No,1,"log in, confirm phone#,e mail, and address"
2/28/2025 19:59,,,,,,,,
2/28/2025 19:57,,,,,,No,,trying to sign in to this site and I am having problems with the site
2/28/2025 19:54,,,,,,No,2,enter contact info.  Keeps saying something went wrong
2/28/2025 19:40,,,,,,No,2,Appointment reschedule
2/28/2025 19:39,,,,,,No,1,website is down and I am unable to add my personal info which does not allow me to go any further on the website.
