2/20/2025 11:29,,,,,,,,create id verification Page will not load
2/20/2025 11:25,,,,,,No,1,verify I D for new VA.Gov
2/20/2025 11:23,,,,,,No,1,"Trying to edit/add information for my profile, when I click edit, I get an error message."
2/20/2025 11:22,,,,,,No,1,update personal information
2/20/2025 11:22,,,,,,No,2,Set up my login - I cannot even enter my mobile phone number to get started.
2/20/2025 11:21,,,,,,No,1,fuck this. went back to myhealthevet login. kindly fix the just-reported issues before march 4 when that option goes away!!!!!!!!!!
2/20/2025 11:18,,,,,,No,1,"trying to change appointments. could not enter an email, phone number or address. (something went wrong. reload and retry.) cannot get past this screen."
2/20/2025 11:18,,,,,,No,2,Create a ID.Me account
2/20/2025 11:18,,,,,,,,
2/20/2025 11:18,,,,,,No,4,Cant update phone emailmor address in my profile
2/20/2025 11:16,,,,,,No,1,I was trying to update my information
2/20/2025 11:06,,,,,,,,
2/20/2025 10:59,,,,,,No,,"Trying to enter my Phone number  Email address  Mailing address,,,,when I tap EDITon each category, it's locked up"
2/20/2025 10:52,,,,,,No,2,"I am trying to create my account, which requires my updated info. When attempting to input my info, the page continually states ""something went wrong."""
2/20/2025 10:51,,,,,,No,,
2/20/2025 10:51,,,,,,No,,
2/20/2025 10:51,,,,,,No,,
2/20/2025 10:50,,,,,,No,1,could not edit information
2/20/2025 10:50,,,,,,,,
2/20/2025 10:50,,,,,,,,
2/20/2025 10:50,,,,,,No,2,I was trying to update contact information and submit claim.
2/20/2025 10:50,,,,,,,,
2/20/2025 10:49,,,,,,No,1,add contact info
2/20/2025 10:49,,,,,,,,
2/20/2025 10:49,,,,,,,,
2/20/2025 10:49,,,,,,No,1,update contact info
2/20/2025 10:45,,,,,,No,2,"I could not verify phone, email or mailing address.  I got error of failure on your end.  Then reload and try again.  I tried several months ago to send pictures of ID cards and did not get that to work.  People at the VA in Sioux Falls tried to help and I don't think the phone connection or photos were good enough."
2/20/2025 10:45,,,,,,No,1,Trying to create account with this unbelievably useless Login.gov site. What a waste of time and money.
2/20/2025 10:44,,,,,,Yes,1,Order my medicine
2/20/2025 10:40,,,,,,No,1,
2/20/2025 10:37,,,,,,No,5,
2/20/2025 10:36,,,,,,No,1,
2/20/2025 10:32,,,,,,No,1,site not working
2/20/2025 10:32,,,,,,No,1,Your website is constantly downand will not let me update my contact info.
2/20/2025 10:32,,,,,,No,1,add contact info as required
2/20/2025 10:29,,,,,,No,1,Because it ask for updated info then will not let me change it.
2/20/2025 10:22,,,,,,No,,Editing contact information
2/20/2025 10:19,,,,,,No,1,"set up ID me - can't addd phone number, email, or mailing address that somehow went missing"
2/20/2025 10:13,,,,,,No,2,Update profile and received error message
2/20/2025 10:11,,,,,,No,,
2/20/2025 10:10,,,,,,No,2,"Unable to provide contact info. Response was ""something went wrong on our end."""
2/20/2025 10:09,,,,,,,,
2/20/2025 10:09,,,,,,No,1,Create account
2/20/2025 10:08,,,,,,No,,
2/20/2025 10:07,,,,,,,,
2/20/2025 10:06,,,,,,No,1,Update information.  Page to edit information continued to state to try again later.
2/20/2025 10:02,,,,,,No,2,Will not allow me to proceed....? Mobile phone number Mobile phone number updated  edit Email address Email address updated  edit Mailing address Mailing address updated  edit
2/20/2025 10:00,,,,,,No,2,adding my contact information. site says something went wrong on your end
2/20/2025 9:59,,,,,,No,1,sign in using Login ID
2/20/2025 9:56,,,,,,No,1,trying to input my contact info.
2/20/2025 9:54,,,,,,No,1,FUCKING   GEEKS
2/20/2025 9:53,,,,,,No,2,Sign in ti ID me
2/20/2025 9:52,,,,,,No,1,I'm in a loo[p that keeps making me do the same thing and getting nowhere. I need a human.
2/20/2025 9:46,,,,,,No,1,add contact info (which you already have!
2/20/2025 9:46,,,,,,No,4,I do not use a mobile phone.
2/20/2025 9:43,,,,,,No,,Update profile information said “error on our part”
2/20/2025 9:38,,,,,,No,,
2/20/2025 9:37,,,,,,No,1,update contact info.
2/20/2025 9:35,,,,,,No,1,"Trying to edit information you need but the message states:  ""We're sorry.  Something went wrong on our end refresh this page or try again"".  This is the 4th time trying to do this.  It will not let me continue until I add the information that is already there on my health vet acct."
2/20/2025 9:34,,,,,,No,2,"unable to fill in my phone number, email or mailing address"
2/20/2025 9:27,,,,,,No,1,Sign up
2/20/2025 9:26,,,,,,No,2,Update contact info
2/20/2025 9:19,,,,,,,,
2/20/2025 8:59,,,,,,No,3,I tried both logins and got the same result... wouldn't let me input my info
2/20/2025 8:51,,,,,,No,1,"Profile update. When I click on ""edit"" I get a ""We're sorry"" something went wrong."
2/20/2025 8:41,,,,,,No,1,
2/20/2025 8:40,,,,,,No,3,Tried to input address and phone number... keeps telling me to try later
2/20/2025 8:39,,,,,,No,,"Your asking for my contact information but it won’t let me put it in, and I’m trying to get everything put in so I can see my claim status but so far all I can do is user name and password."
2/20/2025 8:32,,,,,,No,,
2/20/2025 8:27,,,,,,No,4,
2/20/2025 8:22,,,,,,No,2,
2/20/2025 8:20,,,,,,No,1,"I am trying to schedule my exam for my PACT Act claim for the very short period that I am back in the US, and I can't even get past the screen that requires me to add my mobile number, address, etc because a pop up comes up and says something went wrong with the site. I am so frustrated."
2/20/2025 8:13,,,,,,No,,
2/20/2025 8:07,,,,,,No,2,"Was not able to update mobile phone number, email address."
2/20/2025 8:06,,,,,,No,,
2/20/2025 8:05,,,,,,No,1,I have tried several times to create a new account and i get trouble on your end when trying to enter telephone and other info
2/20/2025 7:52,,,,,,No,1,Kept telling me error when trying to add personnal info
2/20/2025 7:28,2,Unable to enter/update contact information,3,2,3,,,
2/20/2025 7:25,,,,,,No,1,create my account
2/20/2025 7:11,,,,,,No,1,UPDATE MY CONTACT DETAILS
2/20/2025 7:08,,,,,,No,2,Update contact information
2/20/2025 7:03,,,,,,No,1,The fact that you have military members overseas but require US phone numbers tells me you guys aren't very bright.
2/20/2025 6:57,,,,,,Yes,,
2/20/2025 6:56,,,,,,No,1,"The page to add phone, email and mailing address is not working"
2/20/2025 6:54,,,,,,No,,
2/20/2025 6:53,,,,,,No,,Update contact info and lognon
2/20/2025 6:51,,,,,,No,1,Update Personal Information
2/20/2025 6:43,,,,,,No,,
2/20/2025 6:42,,,,,,No,1,it keeps asking for my phone number!
2/20/2025 6:22,,,,,,No,1,
2/20/2025 6:14,,,,,,,,
2/20/2025 6:01,,,,,,No,1,This is the stupidest thing that I have ever had to try to complete.
2/20/2025 5:29,,,,,,No,1,"I've been trying to update my info for a week, and each time the page says its unavailable."
2/20/2025 4:50,,,,,,No,1,how a veteran not living in the US could provide a phone number in the US ?  And I do NOT allow Doge to access or meddle with my data
2/20/2025 3:50,,,,,,No,3,
2/20/2025 3:18,,,,,,Yes,3,
2/20/2025 2:12,,,,,,No,2,System Is screwed up
2/20/2025 1:33,,,,,,No,2,Edit contact information
2/20/2025 1:08,,,,,,No,1,creat an account
2/20/2025 1:06,,,,,,No,1,
2/20/2025 0:30,,,,,,,,
2/19/2025 23:52,,,,,,No,,Not able to load personal information
2/19/2025 23:46,,,,,,Yes,4,Updating my contact number and address
2/19/2025 23:45,,,,,,No,1,"Input my personal information, it won't let me do that"
2/19/2025 23:37,,,,,,Yes,4,Updating my address
2/19/2025 23:36,,,,,,Yes,4,Updating my address
2/19/2025 23:34,,,,,,No,3,
2/19/2025 23:33,,,,,,No,3,Use I.D me
2/19/2025 23:32,,,,,,No,3,Inquire about VAST Program
2/19/2025 23:25,,,,,,No,3,Checking my Drs appointments
2/19/2025 23:23,,,,,,No,,I was trying to add my email and phone number and it kept giving me an error that I couldn’t do it at the koment
2/19/2025 22:47,,,,,,No,1,finish the creation of ID.Me account
2/19/2025 22:45,,,,,,No,1,I have not been able to refill my prescriptions for two months because of  your un-necessary messing with this web site! What have you accomplished?
2/19/2025 22:45,,,,,,No,1,"updating my information.  When I click EDIT it says ""something is wrong on our end"""
2/19/2025 22:40,,,,,,No,1,"Provide the fucking information required to view my information. Fuck you for changing the login requirements, fuck you for requiring multifactor authentication, & fuck you for making every single thing anyone ever tries to fucking do on your shitty fucking site as difficult as fucking possible. Eat a bag of muddy fucking dicks."
2/19/2025 22:28,,,,,,No,3,Enter my contact details
2/19/2025 22:20,,,,,,No,2,"Whenever I try to edit my contact information, the page tells me to refresh but it doesn't fix itself and prevents me from adding/changing anything."
2/19/2025 22:16,,,,,,No,1,I couldn't add my contact telephone number to my profile.
2/19/2025 21:57,,,,,,,,
2/19/2025 21:56,,,,,,No,2,update contact info
2/19/2025 21:55,,,,,,No,3,"input my cell phone number, email and address to my profile"
2/19/2025 21:50,,,,,,No,1,I am not able to add in my contact information nor add my driver's license information to get my benefits.
2/19/2025 21:41,,,,,,No,1,web page did not let me update information
2/19/2025 21:31,,,,,,No,1,Log in to my VA.Gov Veterans account
2/19/2025 21:29,,,,,,No,,Update contact info
2/19/2025 21:21,,,,,,No,2,last step
2/19/2025 21:17,,,,,,No,,Register as myhealthevet acct
2/19/2025 21:15,,,,,,,2,
2/19/2025 21:12,,,,,,No,,Veteran retired disabled pay charts
2/19/2025 21:07,,,,,,No,1,"I wanted to run a copy of my 2024 benefits but something is wrong with this web site. It states ""We're sorry. Something went wrong. Try and refresh this page"". When I refresh the page the same problem again!!Something is not allowing me to log in and it is not through any mistakes on my end!!"
2/19/2025 21:03,,,,,,No,1,"I'm trying to set up my login.gov account to access the VA. I am unable to add phone number, email address, and postal address. Error message says: ""We're sorry. Something went wrong..."" Hence, account setup cannot be completed."
2/19/2025 20:59,,,,,,No,2,Enter the information requested
2/19/2025 20:57,,,,,,No,1,"Trying to create a login on VA.GOV. you already have all the info from MyHealthy Vet, why cant you transfer?"
2/19/2025 20:56,,,,,,No,2,your site is requesting a US phone number but i do no have one since i am living overseas
2/19/2025 20:52,,,,,,No,2,"enter mobile number, email address, and mailing address"
2/19/2025 20:51,,,,,,No,2,"I tried several times but kept getting the message- ""We're sorry. Something went wrong."
2/19/2025 20:47,,,,,,No,3,add contact information
2/19/2025 20:45,,,,,,No,1,"How many employees did it take to make this site almost too convoluted to use?   I attempted to add my personal contact info you requested and was told that something had gone wrong - ""Try Again"" - I should live so long..............???"
2/19/2025 20:43,,,,,,,,
2/19/2025 20:41,,,,,,No,1,
2/19/2025 20:40,,,,,,,,
2/19/2025 20:39,,,,,,,,
2/19/2025 20:39,,,,,,,,
2/19/2025 20:39,,,,,,No,1,re set my account a Log In.gov...but I could not enter my email address or any other info.  Why not?
2/19/2025 20:34,,,,,,No,1,"trying to load some info, the system is not working."
2/19/2025 20:30,,,,,,No,1,access account. you asked for me to add information and it didn't allow me.  it said try again later.
2/19/2025 20:25,,,,,,,,
2/19/2025 20:18,,,,,,No,1,"Update email, phone & address"
2/19/2025 20:06,,,,,,No,1,
2/19/2025 20:06,,,,,,No,1,Update contact information
